,Address,location
8250,95-23 37th Ave NYC,"(40.7515994, -73.8714270152617)"
8251,1615 Westchester Ave NYC,"(40.8295545, -73.8749546)"
8253,1220 3rd Ave NYC,"(40.768908, -73.9614423)"
8254,8 W 46th St NYC,"(40.756097187499996, -73.9794031875)"
8256,947 Decatur St NYC,"(40.68436991919192, -73.9119866060606)"
8257,215 E 96th St NYC,"(40.78515725, -73.949024875)"
8259,34-19 86th St NYC,"(40.7535489, -73.88095588737426)"
8260,2863 FULTON STREET NYC,"(40.678691, -73.8888977)"
8261,38 W 48th St NYC,"(40.75783405, -73.98004002924078)"
8262,1125 Lexington Ave NYC,"(40.7743516, -73.9591659)"
8263,2000 Prospect Ave NYC,"(40.845354, -73.8879969)"
8264,104 Spencer St NYC,"(40.6955950625, -73.95548724999999)"
8265,187 Clifton Pl NYC,"(40.688619588988566, -73.95649366253738)"
8266,333 Rutledge St NYC,"(40.705387800000004, -73.95207067999999)"
8267,72-07 Grand Ave NYC,"(40.728484550000005, -73.89133320084282)"
8268,152-66 Jewel Ave NYC,"(40.7318256, -73.81556816102204)"
8269,23-31 19th St NYC,"(40.77864275, -73.92085226525353)"
8271,28 GREENWICH AVE NYC,"(40.7350687, -73.9999388)"
8272,58 LEWIS STREET NYC,"(40.71509233333333, -73.97927108333333)"
8273,751 MONROE STREET NYC,"(40.688393, -73.92663850384025)"
8275,860 Broadway NYC,"(40.7371243, -73.9900663)"
8276,510 E 23rd St NYC,"(40.735443000000004, -73.97623231748483)"
8277,351 3rd Ave NYC,"(40.74047014285715, -73.98182942857143)"
8278,1 E 87th St NYC,"(40.782225, -73.959726)"
8279,201 E 104th St NYC,"(40.7902165, -73.9452509)"
8281,4139 Broadway NYC,"(40.8461119, -73.9386837)"
8282,1134 College Ave NYC,"(40.831013150000004, -73.91418077227272)"
8283,905 Burke Ave NYC,"(40.871567549999995, -73.86100530762205)"
8284,975 Morris Park Ave NYC,"(40.8479431, -73.8569886)"
8285,6911 5th Ave NYC,"(43.3545384, -8.4082542)"
8286,7708 14th Ave NYC,"(40.6177645, -74.0068522372489)"
8287,444 Schenck St NYC,"(40.6315054, -73.8870103)"
8288,13 Apollo St NYC,"(40.7246962, -73.93792638353057)"
8289,42-65 77th St NYC,"(40.741674, -73.8874026)"
8290,E 79th St NYC,"(40.7704073, -73.9480782)"
8291,E Winthrop Pl NYC,"(40.613165, -74.121404)"
8292,340 CHERRY STREET NYC,"(40.71201055, -73.98543123127706)"
8293,350 Albany St NYC,"(40.7098689, -74.015418)"
8295,32 W 48th St NYC,"(40.757871, -73.979761)"
8296,550 W 54th St NYC,"(40.768066, -73.992445)"
8297,1349 Lexington Ave NYC,"(40.7818058, -73.9537227)"
8298,76 W 69th St NYC,"(40.775312, -73.9800504)"
8299,209 Columbus Ave NYC,"(40.7710908, -73.9833982)"
8300,204 W 120th St NYC,"(40.80582885, -73.95142253054178)"
8301,3211 Parkside Pl NYC,"(40.874401043478265, -73.87418244927537)"
8303,712 Kings Hwy NYC,"(40.6059157, -73.96512412106767)"
8304,284 Kings Hwy NYC,"(40.6050356, -73.9800012)"
8305,2137 74th St NYC,"(40.6096661, -73.98778715)"
8306,7601 4th Ave NYC,"(40.62987005, -74.02517217274202)"
8307,4720 5th Ave NYC,"(43.3545384, -8.4082542)"
8308,N Rockaway Beach Blvd NYC,"(40.5878619, -73.808759)"
8309,71-47 Kissena Blvd NYC,"(40.7286908, -73.8149534)"
8310,2630 86 ST NYC,"(40.7794939, -73.9555295)"
8311,841 CROTONA PARK NORTH NYC,"(40.8398914, -73.889979)"
8312,28 Howard St NYC,"(40.719594, -74.0004541)"
8314,42-44 Bond St NYC,"(40.72639902564103, -73.993428)"
8315,58 W 15th St NYC,"(40.73761865, -73.99591361145656)"
8317,94 N 3rd St NYC,"(40.71674426315789, -73.96217452631579)"
8318,95-02 Van Wyck Expy NYC,"(40.6960615, -73.81356775)"
8319,89-09 Metropolitan Ave NYC,"(40.8386889375, -73.8590325)"
8320,58-40 St Felix Ave NYC,"(40.69612775, -73.89800855546727)"
8322,63-60 108th St NYC,"(40.7333586, -73.8500746)"
8325,300 Madison Ave NYC,"(40.75268305, -73.98007635090342)"
8326,300 E 95th St NYC,"(40.7833117, -73.94728642948392)"
8327,W Lexington Ave NYC,"(40.7559859, -73.9725033)"
8330,2078 W 9th St NYC,"(40.5964234, -73.9805354)"
8331,1307 E 52nd St NYC,"(40.633262877551026, -73.99355273469388)"
8332,1444 50th St NYC,"(40.63229225, -73.98947367957362)"
8333,248 Prospect Park West NYC,"(40.6592579, -73.98170838567222)"
8334,38 Norman Ave NYC,"(40.7245031, -73.95391845)"
8335,157 Franklin St NYC,"(40.731821, -73.9580395)"
8336,85-48 Pershing Cres NYC,"(40.7115325, -73.8173414)"
8337,867 Cypress Ave NYC,"(40.699701, -73.9052941)"
8338,88-50 207th St NYC,"(40.7202334, -73.75793561075687)"
8339,222-28 95th Ave NYC,"(40.72002945, -73.73098338922077)"
8340,31-21 31st St NYC,"(40.7634849, -73.9238675)"
8341,37-79 103rd St NYC,"(40.7512166, -73.86311121144976)"
8342,2565 OCEAN PARKWAY NYC,"(40.58693685, -73.96552190392885)"
8343,158 Spring St NYC,"(40.7242769, -74.0017848674372)"
8344,171 Bleecker St NYC,"(40.7289291, -74.0004788)"
8345,222 E 34th St NYC,"(40.7450468, -73.9769404)"
8347,1310 Amsterdam Ave NYC,"(40.81232088888889, -73.95716222222222)"
8348,3164 E Tremont Ave NYC,"(40.8372176, -73.8344527)"
8349,4022 Bronx Blvd NYC,"(40.89023105, -73.86327487549505)"
8350,2273 Bassford Ave NYC,"(40.85453372, -73.89302004)"
8351,46 E 208th St NYC,"(40.87982253846154, -73.88255026923076)"
8352,4318 14th Ave NYC,"(40.636734649999994, -73.98704665)"
8353,718 E 45th St NYC,"(40.644888367346944, -74.0025813877551)"
8354,2207 Albemarle Rd NYC,"(40.64831465, -73.95645942876881)"
8355,3035 Fulton St NYC,"(40.6806593, -73.8827677)"
8356,20 Henry St NYC,"(40.7127239, -73.9968761)"
8357,368 Beach 13th St NYC,"(40.599441, -73.74697473913044)"
8359,W 92nd St NYC,"(40.7915008, -73.9722245)"
8361,68-40 Main St NYC,"(40.51244475510204, -74.25000612244898)"
8362,14417 68th Dr NYC,"(40.7320094, -73.8245584)"
8363,1760 MONTGOMERY AVE NYC,"(40.8506709, -73.9180148)"
8364,221 22ND STREET NYC,"(40.661301800000004, -73.99456426293246)"
8365,100 Centre St NYC,"(40.7160736, -74.0011699)"
8366,E Lewis St NYC,"(40.7148881, -73.9794886)"
8368,1502 1st Ave NYC,"(40.7718594, -73.952779)"
8370,1234 St Lawrence Ave NYC,"(40.83083215, -73.86682176082063)"
8372,906 Utica Ave NYC,"(40.650930200000005, -73.93063000687349)"
8373,606 Vanderbilt Ave NYC,"(40.6782564, -73.9688716)"
8376,E Kent Ave NYC,"(40.7106671, -73.9685221)"
8377,746 Driggs Ave NYC,"(40.7125319, -73.96088541512052)"
8378,90-05 153rd St NYC,"(40.7040229, -73.8028389)"
8379,69-13 38th Ave NYC,"(40.7471719, -73.8958499)"
8380,81-02 81st St NYC,"(40.62868450819672, -74.03587759016393)"
8381,90-14 37th Ave NYC,"(40.7504637, -73.8764385)"
8382,2268 8TH AVE NYC,"(40.7428467, -74.0002679)"
8383,S Beekman St NYC,"(40.7117884, -74.0070496)"
8384,15 Leroy St NYC,"(40.73084315, -74.00361562471375)"
8387,105 E 50th St NYC,"(40.75708981818182, -73.97354427272728)"
8388,1675 3rd Ave NYC,"(40.7834733, -73.9502583)"
8390,530 E 90th St NYC,"(40.77773115, -73.94392564883753)"
8392,541 E 181st St NYC,"(40.85180255, -73.89392455450457)"
8393,2827 Ocean Pky NYC,"(40.5808799, -73.96688184704969)"
8394,S 65th St NYC,"(40.7127281, -74.0060152)"
8395,116 Nassau Ave NYC,"(40.7242671, -73.9489114)"
8396,S Union Turnpike NYC,"(40.7175314, -73.8180717)"
8397,S Booth St NYC,"(0, 0)"
8399,90-07 Elmhurst Ave NYC,"(40.7486348, -73.8762962)"
8400,E 37th Ave NYC,"(40.748475, -73.8962794)"
8401,475 Mason Ave NYC,"(40.58170802631579, -74.09140239473685)"
8403,132 W 4th St NYC,"(40.73110135, -74.00007753503756)"
8405,549 Southern Blvd NYC,"(40.81234717021276, -73.9037024893617)"
8406,321 White Plains Rd NYC,"(40.812419649999995, -73.85634295)"
8407,1459 Wythe Pl NYC,"(40.8406678, -73.9143866540875)"
8408,688 E 224th St NYC,"(40.8870678, -73.86141944253802)"
8409,2090 Crotona Pky NYC,"(40.8454734, -73.88417407496271)"
8410,96 E 208th St NYC,"(40.878205699999995, -73.88174700293985)"
8411,1403 Avenue Z NYC,"(40.5880054, -73.9551209)"
8413,220 72nd St NYC,"(40.63372325, -74.02869479514573)"
8415,609 St Johns Pl NYC,"(40.6726859, -73.9580348)"
8416,65 Pearl St NYC,"(40.70432224489796, -74.00993085714286)"
8417,S Livingston St NYC,"(40.6909493, -73.9891109)"
8418,83-44 Lefferts Blvd NYC,"(40.7052791, -73.83264109614632)"
8420,42-16 43rd Ave NYC,"(40.7451526, -73.9215979)"
8421,80-26 Baxter Ave NYC,"(40.7460475, -73.8836656)"
8422,43-06 Bell Blvd NYC,"(40.7610883, -73.7700082)"
8424,30-35 Crescent St NYC,"(40.7675074, -73.9254426)"
8425,88-23 37th Ave NYC,"(40.7505501, -73.87815369669036)"
8426,138 W Broadway NYC,"(40.717025, -74.0083161075103)"
8429,303 10th Ave NYC,"(40.7506946, -74.0023551)"
8430,150 W 56th St NYC,"(40.7641992, -73.97965110486828)"
8431,60 St Nicholas Ave NYC,"(40.8007284, -73.9523067)"
8432,3520 Grace Ave NYC,"(40.8814073, -73.84067085000001)"
8433,4009 6th Ave NYC,"(40.649020199999995, -74.00228207867988)"
8434,60 76 CATALPA AVE NYC,"(40.703546349999996, -73.89654972164719)"
8435,46 Greenwich Ave NYC,"(40.7356145, -74.00027879933556)"
8436,2 E Broadway NYC,"(40.657585, -73.829681)"
8437,19 W 45th St NYC,"(40.755765857142855, -73.98011291836735)"
8438,1010 E 82nd St NYC,"(40.63452165306123, -73.9097677142857)"
8439,166 E 75th St NYC,"(40.7721834, -73.9605747)"
8440,1499 1st Ave NYC,"(40.7719393, -73.95335038521684)"
8441,2929 3rd Ave NYC,"(40.8176529, -73.91584637229232)"
8442,2913 Meyers St NYC,"(40.83411195, -73.8283775082255)"
8443,3044 E Tremont Ave NYC,"(40.8393625, -73.83692685)"
8444,1778 Sedgwick Ave NYC,"(40.8518065, -73.92065797254057)"
8445,2749 Cruger Ave NYC,"(40.86715955, -73.86651535)"
8446,2427 Grand Concourse NYC,"(40.86100675, -73.89843594563621)"
8447,1824 AVE U NYC,"(40.5991068, -73.9527407)"
8448,406 Sackett St NYC,"(40.681592949999995, -73.9921629430024)"
8449,W Leonard St NYC,"(40.7176834, -74.0057919)"
8450,23-20 Newtown Ave NYC,"(40.770716300000004, -73.92450623630376)"
8453,1501 NOSTRAND AVE NYC,"(40.64956255, -73.94917164056605)"
8454,3907 SNYDER AVE NYC,"(40.64963925, -73.94042502383586)"
8455,130 E 18TH ST NYC,"(40.7361083, -73.9863772)"
8457,56 University Pl NYC,"(40.62972525, -74.09946540018231)"
8458,S Washington Pl NYC,"(0, 0)"
8460,391 2nd Ave NYC,"(40.7377141, -73.98139329679697)"
8462,242 W 72nd St NYC,"(40.7791182, -73.98353215339247)"
8463,3868 10th Ave NYC,"(40.8641975, -73.9193584)"
8464,397 Troy Ave NYC,"(40.66486585, -73.93677573622385)"
8465,348 13th St NYC,"(40.66499, -73.9852934)"
8466,45 Washington St NYC,"(40.7240009, -74.0101244)"
8467,385 Henry St NYC,"(40.6882007, -73.9973457)"
8468,287 Rutledge St NYC,"(40.70484165, -73.95306389026248)"
8469,57-21 Myrtle Ave NYC,"(40.70072965, -73.90286494409588)"
8470,59-17 71st Ave NYC,"(40.7008148, -73.899155)"
8471,37-67 90th St NYC,"(40.748603, -73.8763958)"
8472,672 ARGYLE RD NYC,"(40.6327863, -73.96500472647637)"
8474,E Mangin St NYC,"(40.7188724, -73.97549)"
8476,30 Lexington Ave NYC,"(40.73996375, -73.98466844793141)"
8477,272 W 77th St NYC,"(40.78272985, -73.98183905380975)"
8478,3515 Broadway NYC,"(40.7728577, -73.9823059)"
8479,13-17 W 128th St NYC,"(40.80861771428572, -73.94130975510204)"
8480,4131 Broadway NYC,"(40.845961, -73.9387285)"
8481,W Hutchinson River Pky NYC,"(40.849642349999996, -73.83640393750001)"
8482,N Ryder Ave NYC,"(40.613278, -73.971695)"
8484,45 Grace Ct NYC,"(40.694314199999994, -73.99712955000001)"
8485,68-01 Myrtle Ave NYC,"(40.701847799999996, -73.88459345635061)"
8486,S Madison St NYC,"(0, 0)"
8487,6506 Metropolitan Ave NYC,"(40.8338143, -73.8609767)"
8489,95-02 Roosevelt Ave NYC,"(40.6041714375, -74.13272775)"
8491,31-65 Steinway St NYC,"(40.7595234, -73.91822214999999)"
8492,35-60 37th Ave NYC,"(40.760855, -73.832993)"
8493,3669 E Tremont Ave NYC,"(40.827749350000005, -73.823056253819)"
8494,561 W 235th St NYC,"(40.885804, -73.9102192)"
8495,1646 Anthony Ave NYC,"(40.84295130555556, -73.90467488888889)"
8496,2384 Broadway NYC,"(40.7728577, -73.9823059)"
8498,172 Wilson St NYC,"(40.7061563, -73.9610192)"
8499,274 56th St NYC,"(40.6444289, -74.01879129815649)"
8500,40-45 Hampton St NYC,"(40.74650965, -73.88120082013026)"
8501,796 Nostrand Ave NYC,"(40.671415249999995, -73.95061248208175)"
8502,300 Reservoir Pl NYC,"(40.8788817, -73.8748599)"
8504,81 Water St NYC,"(40.627269600000005, -74.07697621695337)"
8506,161 Dean St NYC,"(40.6863345, -73.98700835)"
8507,7505 New Utrecht Ave NYC,"(40.6153511, -73.9998048310689)"
8508,435 E 23rd St NYC,"(40.639561099999995, -73.955835055)"
8509,W Kingston Pl NYC,"(40.7121441, -73.7884705)"
8510,119-25 Liberty Ave NYC,"(40.68674205, -73.82343999589133)"
8511,135 E Gun Hill Rd NYC,"(40.8815585, -73.8791125)"
8512,100 Lincoln Pl NYC,"(40.676348149999995, -73.9766854970926)"
8513,100 W 83rd St NYC,"(40.7845764, -73.9739315)"
8514,331 Tiebout Ave NYC,"(40.856183, -73.897516)"
8515,264 Essex St NYC,"(40.6776056, -73.88286375)"
8516,W W 3rd St NYC,"(40.7289446, -73.9970942)"
8517,1 W 29th St NYC,"(40.7455045, -73.9869841)"
8520,131 Riverside Dr NYC,"(40.7893864, -73.9805681)"
8521,877 W 154th St NYC,"(40.8284482, -73.9376583)"
8523,1848 Westchester Ave NYC,"(40.832377, -73.8640559)"
8524,2425 E 187th St NYC,"(40.856798, -73.889918)"
8525,817 E 180th St NYC,"(40.84652715, -73.88499509440534)"
8526,371 E 204th St NYC,"(40.8714129, -73.8769142)"
8528,S Angela Dr NYC,"(0, 0)"
8529,569 90th St NYC,"(40.6181088, -74.02579227385037)"
8530,132 Maple St NYC,"(40.66029185, -73.95644561656974)"
8531,322 Marion St NYC,"(40.680981700000004, -73.9163682)"
8532,90-40 160th St NYC,"(40.7041796, -73.7995622)"
8533,178-11 Union Turnpike NYC,"(40.7265641, -73.7897284)"
8534,40-56A 41st Ave NYC,"(40.75264, -73.939871)"
8536,89 Tysen St NYC,"(40.643346300000005, -74.09939393117381)"
8538,N E 110th St NYC,"(40.7955204, -73.9461167)"
8539,3317 Delavall Ave NYC,"(40.880925, -73.82719132653061)"
8540,319 Webster Ave NYC,"(40.63355895, -73.96972785)"
8541,675 E 29th St NYC,"(40.63438855, -73.94849647568904)"
8542,4420 15th Ave NYC,"(40.63504530612245, -73.98506095918367)"
8543,7008 Avenue L NYC,"(40.625887899999995, -73.91458175250006)"
8544,W 7th Ave NYC,"(40.7611521, -73.9832097)"
8545,452 Decatur St NYC,"(40.68224055, -73.9247591)"
8546,104 WYCKOFF AVENUE NYC,"(40.7039682, -73.9190111)"
8547,582 Morgan Ave NYC,"(40.72456325, -73.93932859223638)"
8549,85-12 121st St NYC,"(40.702879100000004, -73.8301159424084)"
8550,43-31 33rd St NYC,"(40.745315399999996, -73.9312640978163)"
8551,134-54 Maple Ave NYC,"(40.7556009, -73.8281909)"
8552,32-43 46th St NYC,"(40.7555747, -73.91486919561402)"
8553,85-05 Northern Blvd NYC,"(40.7560348, -73.8823485)"
8554,N 76th St NYC,"(40.617041, -74.003652)"
8555,55 EAST 110 ST NYC,"(40.7947868, -73.9443458)"
8556,4018 E TREMONT AVE NYC,"(40.819846999999996, -73.81808185000001)"
8557,937 82 ST NYC,"(40.7332796, -73.9909401)"
8559,S Spring St NYC,"(40.7490646, -73.96799894516386)"
8560,44 W 14th St NYC,"(40.7367315, -73.995839)"
8561,15 Little West 12th St NYC,"(40.7401014, -74.00685884080264)"
8562,10 Penn Plz NYC,"(0, 0)"
8563,21 E 84th St NYC,"(40.7796973, -73.9599185)"
8564,5 E 102nd St NYC,"(40.7915498, -73.9522953)"
8565,148 W 125th St NYC,"(40.8084473, -73.94778095000001)"
8566,2024 Williamsbridge Rd NYC,"(40.8549752, -73.85464754401741)"
8567,3817 Tibbett Ave NYC,"(40.88668055, -73.9020792318234)"
8568,2209 Coney Island Ave NYC,"(40.60334805, -73.96121705191175)"
8569,1491 Fulton St NYC,"(40.6801241, -73.94169157587638)"
8570,255 Duffield St NYC,"(40.6905277, -73.9842727)"
8571,121 Greenpoint Ave NYC,"(40.73029665, -73.95528775)"
8572,566 Onderdonk Ave NYC,"(40.705387099999996, -73.91000190850066)"
8573,138-46 84th Dr NYC,"(40.7091384, -73.8179595)"
8574,136-02 Roosevelt Ave NYC,"(40.7594601, -73.8298417)"
8575,40-15 82nd St NYC,"(40.7471342, -73.883713)"
8576,38-02A Broadway NYC,"(40.65730254268268, -73.829681)"
8577,3721 WHITE PLAINS RD NYC,"(40.8822178, -73.86393438519417)"
8578,35 E 9th St NYC,"(40.732008, -73.9936621)"
8579,80 White St NYC,"(40.7177027, -74.0021953)"
8580,50 W 15th St NYC,"(40.7372955, -73.99478049999999)"
8581,445 9th Ave NYC,"(40.753876, -73.9960725)"
8582,1255 Amsterdam Ave NYC,"(40.8102197, -73.9583465)"
8583,S Bedford Park Blvd NYC,"(40.873244, -73.8871379)"
8584,372 2ND STREET NYC,"(40.6732063, -73.9826037)"
8585,600 Union Ave NYC,"(40.71843595, -73.9520351)"
8586,97-21 Alstyne Ave NYC,"(40.7431612, -73.8652038141736)"
8587,979 3rd Ave NYC,"(40.7610579, -73.9667133)"
8588,1516 1st Ave NYC,"(40.77244735, -73.9522749349925)"
8589,8420 20th Ave NYC,"(40.6054585, -73.9975759)"
8590,1805 Flatbush Ave NYC,"(40.6261204, -73.9403241)"
8591,1154 54th St NYC,"(40.63391665, -73.99818843242801)"
8592,70-07 Grand Ave NYC,"(40.727688549999996, -73.8928803785291)"
8593,37-57 Junction Blvd NYC,"(40.7491675, -73.8694786)"
8594,694 DEAN ST NYC,"(40.679942499999996, -73.9671825)"
8595,35 Morton St NYC,"(40.7309463, -74.0050365)"
8596,N E 60th St NYC,"(40.7593773, -73.9594166)"
8597,1505 3rd Ave NYC,"(40.777959, -73.9543879)"
8598,510 W 148th St NYC,"(40.82727815, -73.94716218175867)"
8599,E Garrison Ave NYC,"(40.8211536, -73.8862347)"
8600,3353 3rd Ave NYC,"(40.8270675, -73.90786179403574)"
8601,1266 Morris Ave NYC,"(40.8347361, -73.91295422848134)"
8602,E Brady Ave NYC,"(40.852358, -73.86488)"
8603,2666 Jerome Ave NYC,"(40.86731032352941, -73.89740408823529)"
8604,1461 E 35th St NYC,"(40.61842745, -73.94016915480769)"
8605,424 Kings Hwy NYC,"(40.60423605, -73.97442659268532)"
8606,3852 Flatlands Ave NYC,"(40.6197511, -73.93727510774522)"
8607,8821 Avenue L NYC,"(40.634860849999995, -73.9016101)"
8608,171 Linden Blvd NYC,"(40.65284905, -73.9521572)"
8609,23 Macon St NYC,"(40.68117245, -73.95025799999999)"
8611,39-01 Main St NYC,"(40.760138, -73.8301661)"
8612,79-11 41st Ave NYC,"(40.74625545, -73.8860443643247)"
8613,37-17 38th St NYC,"(40.76778053061224, -73.91281059183673)"
8614,95-31 Warren St NYC,"(40.71593125454546, -74.01206534545454)"
8615,35-11 85th St NYC,"(40.7518021, -73.88133681231666)"
8616,240 NAGLE AVE NYC,"(40.8631556, -73.9209963)"
8617,159-00 RIVERSIDE DR W NYC,"(40.8372511, -73.9476643)"
8618,25 Hudson St NYC,"(40.7165512, -74.0093418)"
8619,25 E 13th St NYC,"(40.7348878, -73.9928443)"
8620,416 W 13th St NYC,"(40.740361750000005, -74.00723359901852)"
8622,3361 3rd Ave NYC,"(40.736906, -73.9845498)"
8623,793 Barnes Ave NYC,"(40.880545, -73.861101)"
8624,S Coney Island Ave NYC,"(40.6464756, -73.9708716)"
8625,S Foster Ave NYC,"(0, 0)"
8626,615 Carroll St NYC,"(40.675096249999996, -73.98070313678029)"
8627,361 Troy Ave NYC,"(40.6660315, -73.9367904)"
8628,418 5th Ave NYC,"(43.3545384, -8.4082542)"
8629,209 Chauncey St NYC,"(40.68088505, -73.92658275022063)"
8630,497 Myrtle Ave NYC,"(40.6936614, -73.9652614)"
8631,132-10 Liberty Ave NYC,"(40.6905821, -73.81366461067717)"
8632,W 74th St NYC,"(40.780251, -73.9814398)"
8633,308 RIDER AVE NYC,"(40.812583000000004, -73.92711642857142)"
8634,3431 FULTON STREET NYC,"(40.6846881, -73.86914318065786)"
8635,2686 BROADWAY NYC,"(40.79866015, -73.96833337124625)"
8636,124 DITMAS AVE NYC,"(40.63551030612245, -73.97764689795919)"
8637,172 Prince St NYC,"(40.7261043, -74.0018098)"
8642,321 St Nicholas Ave NYC,"(40.8112891, -73.9524399)"
8643,415 E 187th St NYC,"(40.8586686, -73.89322555812873)"
8644,3489 Jerome Ave NYC,"(40.8820605, -73.8822467)"
8645,W E 18th St NYC,"(40.7378014, -73.9901312)"
8646,2141 Beverley Rd NYC,"(40.644826699999996, -73.95735887357542)"
8647,1391 Fulton St NYC,"(40.68035965, -73.94545240065116)"
8648,366 Lewis Ave NYC,"(40.6830372, -73.93529465)"
8649,447 Pulaski St NYC,"(40.694451799999996, -73.93252176661359)"
8650,92-10 165th St NYC,"(40.7051078, -73.7947694)"
8652,134-13 Liberty Ave NYC,"(40.69176525, -73.81227850194398)"
8653,64-08 35th Ave NYC,"(40.7501671, -73.89826999599495)"
8654,192-14 Northern Blvd NYC,"(40.61138912758445, -74.10848596241863)"
8655,144-85 Roosevelt Ave NYC,"(40.762653900000004, -73.81912247611103)"
8656,136-83 41st Ave NYC,"(40.75941255, -73.82652567243005)"
8657,402 W 13th St NYC,"(40.740280166666665, -74.0061331111111)"
8658,695 10th Ave NYC,"(40.76321795, -73.99325759470025)"
8661,233 W 49th St NYC,"(40.7613358, -73.9855217)"
8662,232 E 84th St NYC,"(40.77677335, -73.95362667010355)"
8663,401 West End Ave NYC,"(40.7846495, -73.9811695)"
8664,568 Columbus Ave NYC,"(40.7876516, -73.9715506)"
8665,307 E 110th St NYC,"(40.793102250000004, -73.93985302672908)"
8666,393 Lenox Ave NYC,"(40.810875949999996, -73.9435901816311)"
8667,N E 167th St NYC,"(40.8338418, -73.915861)"
8668,3738 White Plains Rd NYC,"(40.8825703, -73.8631488)"
8669,2175 White Plains Rd NYC,"(40.8557224137931, -73.86777810344827)"
8670,2119 Homecrest Ave NYC,"(40.5980263, -73.95878570029717)"
8672,466 Avenue P NYC,"(40.6088907, -73.97022667396129)"
8673,1991 Utica Ave NYC,"(40.6231991, -73.92697338023257)"
8674,5104 12th Ave NYC,"(40.6352199, -73.9958106858351)"
8675,S Ryder Ave NYC,"(40.613278, -73.971695)"
8676,763 Eastern Pky NYC,"(40.6699737, -73.9430941677733)"
8677,760 Bergen St NYC,"(40.67821105, -73.96315974028215)"
8678,68 Hull St NYC,"(40.6790203, -73.91400148117086)"
8679,31 Hausman St NYC,"(40.7247083, -73.93886294853749)"
8681,40-07 81st St NYC,"(40.62872201639344, -74.03675818032787)"
8682,31-08 Northern Blvd NYC,"(40.75153675, -73.93290201000522)"
8683,16 West St NYC,"(40.7264056, -73.958567)"
8684,1641 MELVILLE ST NYC,"(40.8411969, -73.86928649817074)"
8685,60 PATCHEN AVE NYC,"(40.6902205, -73.9276541)"
8686,211 W Broadway NYC,"(40.7189179, -74.0062313)"
8687,13 Park Row NYC,"(40.7113843, -74.0077187)"
8688,W 6th Ave NYC,"(40.726958, -74.003445)"
8689,371 7th Ave NYC,"(40.7488997, -73.9919013)"
8690,S E 31st St NYC,"(40.7458561, -73.9843476)"
8692,29 W Burnside Ave NYC,"(40.8539356, -73.9087572)"
8693,3826 White Plains Rd NYC,"(40.8843495, -73.8621642)"
8694,1507 Coney Island Ave NYC,"(40.6206477, -73.96403139902777)"
8695,356 9th St NYC,"(40.668214899999995, -73.98483533194477)"
